close_days,sl_perc,tp_perc,buy_threshold,sell_threshold,Return [%]
1,0.003,0.001,0.003,0.003,2.795342815401549
1,0.003,0.002,0.003,0.003,2.795342815401549
1,0.004,0.005,0.005,0.004,2.8163274561415315
1,0.004,0.003,0.005,0.004,2.8163274561415315
1,0.004,0.002,0.005,0.004,2.8163274561415315
1,0.004,0.001,0.005,0.004,2.8163274561415315
1,0.004,0.006,0.005,0.004,2.8163274561415315
1,0.004,0.007,0.005,0.004,2.8163274561415315
1,0.004,0.008,0.005,0.004,2.8163274561415315
1,0.004,0.004,0.005,0.004,2.8163274561415315
1,0.004,0.005,0.003,0.004,2.8544851946930976
1,0.004,0.004,0.003,0.004,2.8544851946930976
1,0.004,0.006,0.003,0.004,2.8544851946930976
1,0.004,0.003,0.003,0.004,2.8544851946930976
1,0.004,0.002,0.003,0.004,2.8544851946930976
1,0.004,0.007,0.003,0.004,2.8544851946930976
1,0.004,0.001,0.003,0.004,2.8544851946930976
1,0.004,0.008,0.003,0.004,2.8544851946930976
2,0.003,0.003,0.003,0.003,2.86109302395793
2,0.003,0.004,0.003,0.003,2.86109302395793
2,0.003,0.006,0.003,0.003,2.86109302395793
2,0.003,0.002,0.003,0.003,2.86109302395793
2,0.003,0.007,0.003,0.003,2.86109302395793
2,0.003,0.005,0.003,0.003,2.86109302395793
2,0.003,0.008,0.003,0.003,2.86109302395793
2,0.003,0.001,0.003,0.003,2.86109302395793
1,0.005,0.004,0.003,0.004,2.8704369285265066
1,0.005,0.008,0.003,0.004,2.8704369285265066
1,0.005,0.002,0.003,0.004,2.8704369285265066
1,0.005,0.006,0.003,0.004,2.8704369285265066
1,0.005,0.007,0.003,0.004,2.8704369285265066
1,0.005,0.003,0.003,0.004,2.8704369285265066
1,0.005,0.001,0.003,0.004,2.8704369285265066
1,0.005,0.005,0.003,0.004,2.8704369285265066
1,0.002,0.006,0.005,0.004,2.8865787048353773
1,0.002,0.003,0.005,0.004,2.8865787048353773
1,0.002,0.002,0.005,0.004,2.8865787048353773
1,0.002,0.008,0.005,0.004,2.8865787048353773
1,0.002,0.007,0.005,0.004,2.8865787048353773
1,0.002,0.004,0.005,0.004,2.8865787048353773
1,0.002,0.005,0.005,0.004,2.8865787048353773
1,0.002,0.001,0.005,0.004,2.8865787048353773
2,0.006,0.002,0.003,0.004,2.9295797290408623
2,0.006,0.001,0.003,0.004,2.9295797290408623
2,0.006,0.003,0.003,0.004,2.9295797290408623
2,0.006,0.004,0.003,0.004,2.9295797290408623
2,0.006,0.005,0.003,0.004,2.9295797290408623
2,0.006,0.006,0.003,0.004,2.9295797290408623
2,0.006,0.007,0.003,0.004,2.9295797290408623
2,0.006,0.008,0.003,0.004,2.9295797290408623
1,0.002,0.001,0.003,0.004,2.9351617558224157
1,0.002,0.002,0.003,0.004,2.9351617558224157
1,0.002,0.005,0.003,0.004,2.9351617558224157
1,0.002,0.003,0.003,0.004,2.9351617558224157
1,0.002,0.008,0.003,0.004,2.9351617558224157
1,0.002,0.007,0.003,0.004,2.9351617558224157
1,0.002,0.006,0.003,0.004,2.9351617558224157
1,0.002,0.004,0.003,0.004,2.9351617558224157
2,0.002,0.001,0.002,0.004,2.9756844337564416
2,0.002,0.007,0.002,0.004,2.9756844337564416
2,0.002,0.005,0.002,0.004,2.9756844337564416
2,0.002,0.004,0.002,0.004,2.9756844337564416
2,0.002,0.003,0.002,0.004,2.9756844337564416
2,0.002,0.002,0.002,0.004,2.9756844337564416
2,0.002,0.008,0.002,0.004,2.9756844337564416
2,0.002,0.006,0.002,0.004,2.9756844337564416
1,0.006,0.008,0.003,0.003,2.9814236264866167
1,0.006,0.003,0.003,0.003,2.9814236264866167
1,0.006,0.007,0.003,0.003,2.9814236264866167
1,0.006,0.006,0.003,0.003,2.9814236264866167
1,0.006,0.005,0.003,0.003,2.9814236264866167
1,0.006,0.004,0.003,0.003,2.9814236264866167
1,0.006,0.002,0.003,0.003,2.9814236264866167
1,0.006,0.001,0.003,0.003,2.9814236264866167
2,0.003,0.006,0.003,0.004,3.0809896529084617
2,0.003,0.005,0.003,0.004,3.0809896529084617
2,0.003,0.008,0.003,0.004,3.0809896529084617
2,0.003,0.004,0.003,0.004,3.0809896529084617
2,0.003,0.007,0.003,0.004,3.0809896529084617
2,0.003,0.001,0.003,0.004,3.0809896529084617
2,0.003,0.002,0.003,0.004,3.0809896529084617
2,0.003,0.003,0.003,0.004,3.0809896529084617
1,0.006,0.006,0.003,0.004,3.099078544144011
1,0.006,0.002,0.003,0.004,3.099078544144011
1,0.006,0.008,0.003,0.004,3.099078544144011
1,0.006,0.005,0.003,0.004,3.099078544144011
1,0.006,0.001,0.003,0.004,3.099078544144011
1,0.006,0.004,0.003,0.004,3.099078544144011
1,0.006,0.003,0.003,0.004,3.099078544144011
1,0.006,0.007,0.003,0.004,3.099078544144011
1,0.003,0.001,0.003,0.004,3.172862095005144
1,0.003,0.007,0.003,0.004,3.172862095005144
1,0.003,0.004,0.003,0.004,3.172862095005144
1,0.003,0.005,0.003,0.004,3.172862095005144
1,0.003,0.008,0.003,0.004,3.172862095005144
1,0.003,0.006,0.003,0.004,3.172862095005144
1,0.003,0.002,0.003,0.004,3.172862095005144
1,0.003,0.003,0.003,0.004,3.172862095005144
2,0.002,0.004,0.003,0.004,3.199106148386894
2,0.002,0.003,0.003,0.004,3.199106148386894
2,0.002,0.005,0.003,0.004,3.199106148386894
2,0.002,0.002,0.003,0.004,3.199106148386894
2,0.002,0.006,0.003,0.004,3.199106148386894
2,0.002,0.001,0.003,0.004,3.199106148386894
2,0.002,0.007,0.003,0.004,3.199106148386894
2,0.002,0.008,0.003,0.004,3.199106148386894
